Point1,Point2,Heuristics
C,A,0.15986679999999998
A,B,1.7954606
C,B,0.1569585
A,C,6.3142961
B,C,3.0831235
B,A,3.1031929
C,A,0.15454
A,B,1.7963067
C,B,0.15457449999999998
A,C,6.392099
B,C,3.1653013999999997
B,A,3.1039202
C,A,0.1573329
A,B,1.7719331000000003
C,B,0.15482939999999998
A,C,5.3378677
B,C,3.0831882
B,A,3.2328737
C,A,0.1544966
A,B,1.8191721
C,B,0.1531529
A,C,4.9799601
B,C,3.2254077000000003
B,A,3.063236
C,A,0.15998629999999997
A,B,1.7727958
C,B,0.162774
A,C,4.847141099999999
B,C,3.1144189
B,A,3.1994178
C,A,0.1563326
A,B,1.8029623
C,B,0.15923589999999999
A,C,7.6129417
B,C,3.0484424
B,A,3.0286724
C,A,0.1521205
A,B,1.8012516
C,B,0.1579678
A,C,7.7134449
B,C,3.2717272
B,A,3.1814543
C,A,0.1581685
A,B,1.7771247
C,B,0.15747629999999999
A,C,6.8002134
B,C,3.0721061
B,A,3.1086406
C,A,0.1574786
A,B,1.795793
C,B,0.157513
A,C,5.3687449
B,C,3.0843267999999995
B,A,3.2488867000000003
C,A,0.1545174
A,B,1.8088639
C,B,0.16059849999999998
A,C,7.708354400000001
B,C,3.0533425
B,A,3.0511512
C,A,0.1560238
A,B,1.8062748
C,B,0.1561118
A,C,9.2676026
B,C,3.0354275
B,A,3.2467676
C,A,0.158226
A,B,1.7721979
C,B,0.1521419
A,C,6.344151
B,C,3.1323577
B,A,3.0766876
C,A,0.1534178
A,B,1.802706
C,B,0.1601326
A,C,6.3291683
B,C,3.1302216
B,A,3.1098904
C,A,0.1527569
A,B,2.1716943
C,B,0.1614616
A,C,11.7015714
B,C,3.1208432999999998
B,A,3.0403341
C,A,0.1563719
A,B,1.7985896
C,B,0.15587220000000002
A,C,5.7670477
B,C,4.4922538
B,A,3.2364055
C,A,0.1531833
A,B,1.7718861000000001
C,B,0.158027
A,C,8.2186468
B,C,3.2282062000000002
B,A,3.190002
C,A,0.1571261
A,B,1.7709931
C,B,0.15683339999999998
A,C,8.7875829
B,C,3.0668558
B,A,3.1861082
C,A,0.1543553
A,B,1.7953321
C,B,0.15725179999999997
A,C,6.3412604
B,C,3.1144324
B,A,3.0457449
C,A,0.1527147
A,B,1.8156658
C,B,0.1559438
A,C,4.6379724
B,C,3.1257605
B,A,3.0805984
C,A,0.153105
A,B,1.7725485
C,B,0.1572308
A,C,4.5867199
B,C,3.0561517000000005
B,A,3.1151649
C,A,0.15445920000000002
A,B,1.8500101999999998
C,B,0.1555795
A,C,3.8908666
B,C,3.1254497000000003
B,A,3.1147784
C,A,0.16163970000000003
A,B,1.7889768
C,B,0.1558363
A,C,10.0609888
B,C,3.1238688
B,A,4.1455234
C,A,0.1532341
A,B,1.7815948
C,B,0.1600984
A,C,6.0119644
B,C,3.0365037
B,A,3.0497029
C,A,0.151861
A,B,1.7784541
C,B,0.16084690000000001
A,C,4.4624459000000005
B,C,3.1199271
B,A,3.1240441000000003
C,A,0.16134279999999998
A,B,1.795342
C,B,0.154577
A,C,8.3833174
B,C,3.0785096
B,A,3.075726
C,A,0.1534208
A,B,1.7777591
C,B,0.1574389
A,C,7.9327337
B,C,3.1171977
B,A,3.1393301
C,A,0.1577078
A,B,1.7741488
C,B,0.1585724
A,C,9.370739
B,C,3.0902611
B,A,3.1127537999999997
C,A,0.1544953
A,B,1.7970046000000002
C,B,0.15772379999999997
A,C,5.1200297
B,C,3.1283826
B,A,3.110662
C,A,0.1579319
A,B,1.8223569
C,B,0.1547263
A,C,6.4147743
B,C,3.2014542
B,A,3.134774
C,A,0.1602794
A,B,1.8151498
C,B,0.1527
A,C,7.6744232000000006
B,C,3.0426854
B,A,3.0954439
C,A,0.15602570000000002
A,B,1.8100918999999998
C,B,0.15645320000000001
A,C,5.7395585
B,C,3.0431487999999995
B,A,3.0344618999999997
C,A,0.1526891
A,B,1.7698567
C,B,0.1580314
A,C,4.6695827
B,C,3.1438933999999996
B,A,3.1810604
C,A,0.1577786
A,B,1.7767283
C,B,0.15479679999999998
A,C,17.2654449
B,C,3.1446501
B,A,3.1126751
C,A,0.1573761
A,B,1.7705415
C,B,0.16010739999999998
A,C,6.2073547
B,C,3.0379161
B,A,3.1313165
C,A,0.1575831
A,B,1.7952066000000002
C,B,0.1589818
A,C,6.751458599999999
B,C,3.1577246
B,A,3.1236
C,A,0.1578386
A,B,1.7931544999999998
C,B,0.1585949
A,C,5.9100724
B,C,3.1327795
B,A,3.0410033
C,A,0.1554204
A,B,1.7711632
C,B,0.1528531
A,C,5.7534483
B,C,3.115724
B,A,3.0678033
C,A,0.15577439999999998
A,B,1.7733564
C,B,0.1522366
A,C,4.706629799999999
B,C,3.1544193
B,A,3.0439703
C,A,0.1557565
A,B,1.7981879
C,B,0.1577379
A,C,5.0043048
B,C,3.119061
B,A,3.1886051
C,A,0.16035429999999998
A,B,1.8183862000000002
C,B,0.1568628
A,C,4.466826999999999
B,C,3.1110851000000004
B,A,3.2352577
C,A,0.1576516
A,B,1.7943374
C,B,0.1566207
A,C,6.4964941
B,C,3.0761557999999996
B,A,3.069462
C,A,0.1556631
A,B,1.7750965
C,B,0.1578582
A,C,6.3297633
B,C,5.1364964
B,A,3.0853375
C,A,0.1562165
A,B,1.7944096
C,B,0.1557966
A,C,5.305411599999999
B,C,3.0926015
B,A,3.0497657000000005
C,A,0.1557395
A,B,1.7734429
C,B,0.155635
A,C,4.4527309
B,C,3.1029101000000003
B,A,3.0794061000000004
C,A,0.156066
A,B,1.7753306
C,B,0.1561193
A,C,8.593301400000001
B,C,3.0673204
B,A,3.1190726000000004
C,A,0.1583509
A,B,1.7834827
C,B,0.1623697
A,C,5.6760943
B,C,3.0850564
B,A,3.0280619
C,A,0.1526817
A,B,1.8331683
C,B,0.15300070000000002
A,C,5.5576284000000005
B,C,3.1596610000000003
B,A,3.1748764
C,A,0.155838
A,B,1.7936643
C,B,0.15497439999999998
A,C,6.216916
B,C,3.2071826
B,A,3.1446447999999996
C,A,0.1523385
A,B,1.7943519
C,B,0.1559684
A,C,9.2887803
B,C,3.1936031000000002
B,A,3.0496526000000004
C,A,0.1600703
A,B,1.7937564
C,B,0.15585439999999998
A,C,6.3518537
B,C,3.1257166
B,A,3.1162504
C,A,0.1544678
A,B,1.770234
C,B,0.16313450000000002
A,C,11.8644729
B,C,3.0609317
B,A,3.0577026000000003
C,A,0.1575208
A,B,1.8248354
C,B,0.154568
A,C,5.2024721
B,C,3.2133865000000004
B,A,3.0953619999999997
C,A,0.1521648
A,B,1.7968673
C,B,0.1561286
A,C,4.2763845
B,C,3.1262196
B,A,3.0361119
C,A,0.15558
A,B,1.7711359
C,B,0.15345060000000002
A,C,4.835036
B,C,3.2673507
B,A,3.0681752
C,A,0.1542209
A,B,1.8016621
C,B,0.1565029
A,C,4.8784057
B,C,4.3324508
B,A,3.0688951
C,A,0.15619070000000002
A,B,1.8203518
C,B,0.1523401
A,C,4.776414099999999
B,C,3.0868668
B,A,3.1095453
C,A,0.1535795
A,B,1.7944426
C,B,0.1558613
A,C,7.6680527000000005
B,C,3.0844822999999995
B,A,3.1396229
C,A,0.1583257
A,B,1.7935673
C,B,0.15337520000000002
A,C,5.3638252
B,C,3.1398862000000003
B,A,3.1309314
C,A,0.157366
A,B,1.7710941000000002
C,B,0.15671600000000002
A,C,7.052888
B,C,3.1301191000000004
B,A,3.1087877
C,A,0.1629955
A,B,1.7951413
C,B,0.15470970000000003
A,C,5.173519799999999
B,C,3.2234381
B,A,3.0301921000000003
C,A,0.1555422
A,B,1.8209785
C,B,0.1588964
A,C,4.4354953
B,C,3.1722266
B,A,3.1136446
C,A,0.1533015
A,B,1.7753573
C,B,0.1576278
A,C,5.225273400000001
B,C,3.077569
B,A,3.1007534
C,A,0.166047
A,B,1.7706453000000002
C,B,0.1635605
A,C,4.6117335
B,C,4.0123101
B,A,3.1911937
C,A,0.15731900000000001
A,B,1.8237268
C,B,0.1528346
A,C,4.9291158
B,C,3.1014294999999996
B,A,3.0698343999999995
C,A,0.1593363
A,B,1.7700532
C,B,0.1593713
A,C,4.1482085
B,C,3.1402627
B,A,3.0328023999999996
C,A,0.156497
A,B,1.8179207
C,B,0.15483
A,C,5.8697762
B,C,3.1323398
B,A,3.120966
C,A,0.1574626
A,B,1.7950941
C,B,0.1545251
A,C,4.558617900000001
B,C,3.1975425
B,A,3.1325548
C,A,0.1530672
A,B,1.7727805
C,B,0.1572359
A,C,6.346644
B,C,3.118061
B,A,3.2248892999999996
C,A,0.1579241
A,B,1.8182653000000002
C,B,0.1529284
A,C,7.5238792000000005
B,C,3.1337801
B,A,3.233627
C,A,0.1617646
A,B,1.7695266
C,B,0.1557412
A,C,4.5011227
B,C,3.1565524
B,A,3.071727
C,A,0.1521256
A,B,1.7755907
C,B,0.15285810000000002
A,C,4.3486183
B,C,3.1528694
B,A,3.1240756
C,A,0.1604614
A,B,1.7712348000000002
C,B,0.1577236
A,C,5.493148000000001
B,C,3.0665386000000003
B,A,3.1145455
C,A,0.1547853
A,B,1.8020139
C,B,0.15267479999999997
A,C,4.4922554
B,C,3.0532726
B,A,3.2030555
C,A,0.1623302
A,B,1.7713753
C,B,0.1572386
A,C,3.7886882
B,C,3.2151915
B,A,3.0825023
C,A,0.1646693
A,B,1.7739363
C,B,0.1556375
A,C,3.6466296
B,C,3.1201133
B,A,3.1126064
C,A,0.1545636
A,B,1.8070293
C,B,0.160689
A,C,3.8229459
B,C,3.1423479
B,A,3.1706008999999997
C,A,0.15652560000000001
A,B,1.847404
C,B,0.1578296
A,C,4.266945400000001
B,C,3.1513527000000003
B,A,3.1088524
C,A,0.1578435
A,B,1.81272
C,B,0.152581
A,C,7.123877
B,C,3.0267607999999995
B,A,3.0597971
C,A,0.1564168
A,B,1.8195708
C,B,0.15238629999999997
A,C,13.2410398
B,C,3.1350117
B,A,3.0782496
C,A,0.15586170000000002
A,B,1.7707324
C,B,0.1549705
A,C,5.2800233
B,C,3.1345775000000002
B,A,3.1610641
C,A,0.16263110000000003
A,B,1.8190849
C,B,0.1531023
A,C,4.106950100000001
B,C,3.1613278
B,A,3.1672374
C,A,0.155624
A,B,1.7944273999999998
C,B,0.1526605
A,C,4.531517
B,C,3.1323037
B,A,3.1415007999999998
C,A,0.158226
A,B,1.7833908
C,B,0.15614389999999997
A,C,3.7385578
B,C,5.318999099999999
B,A,3.0437692000000003
C,A,0.1556694
A,B,1.7937846000000002
C,B,0.15865279999999998
A,C,6.633822500000001
B,C,3.0647365
B,A,3.0428767000000003
C,A,0.15170150000000002
A,B,1.7934988
C,B,0.1568693
A,C,9.8565869
B,C,3.2734457
B,A,3.1489464
C,A,0.1561529
A,B,1.7719671000000001
C,B,0.1551712
A,C,6.8474474
B,C,3.1114951
B,A,3.0689516
C,A,0.1537374
A,B,1.7756491
C,B,0.1543091
A,C,9.6706412
B,C,3.1197077
B,A,3.0802068
C,A,0.15586
A,B,1.8194738000000001
C,B,0.1573851
A,C,7.9800926
B,C,3.1151187
B,A,3.0704992
C,A,0.1567011
A,B,1.7938453999999997
C,B,0.1567299
A,C,6.0212032
B,C,3.1264281
B,A,3.1866278
C,A,0.1571563
A,B,1.7960493
C,B,0.15477020000000002
A,C,4.7580358
B,C,6.9068937
B,A,3.1280998
C,A,0.1547217
A,B,1.7953531
C,B,0.15484360000000003
A,C,4.5294989
B,C,3.1963697
B,A,3.1119501
C,A,0.1574063
A,B,1.7814289
C,B,0.1611288
A,C,6.5227958
B,C,3.0740707
B,A,3.1105875
C,A,0.1607553
A,B,1.7925513
C,B,0.1598332
A,C,3.8641734
B,C,3.1442827
B,A,3.1288544
C,A,0.1547741
A,B,1.7709612000000001
C,B,0.15581470000000003
A,C,4.7120143
B,C,3.1174792
B,A,3.1202796000000004
C,A,0.16140810000000003
A,B,1.7715756
C,B,0.15469460000000002
A,C,7.0388733
B,C,3.0381976
B,A,3.0505642
C,A,0.15609479999999998
A,B,1.7935347
C,B,0.1581036
A,C,5.7925862
B,C,3.1134145
B,A,3.1448403
C,A,0.1592615
A,B,1.7951283
C,B,0.1557412
A,C,4.7773029
B,C,3.0443659
B,A,3.1401514
C,A,0.1548619
A,B,1.7926126
C,B,0.1552728
A,C,4.290170099999999
B,C,3.1792888
B,A,3.1398347999999996
C,A,0.1524728
A,B,1.8170279999999999
C,B,0.1561754
A,C,4.032183799999999
B,C,3.0375485
B,A,3.7418101999999998
C,A,0.1526458
A,B,1.8185577
C,B,0.155323
A,C,4.6511693
B,C,3.0687439
B,A,3.046992
C,A,0.15995979999999999
A,B,1.7736533
C,B,0.1577221
A,C,7.2699876
B,C,3.1158257999999996
B,A,3.1401541
C,A,0.1572254
A,B,1.8030051
C,B,0.1527829
A,C,11.7880664
B,C,3.1680756000000003
B,A,3.1428014
C,A,0.1577498
A,B,1.7942619999999998
C,B,0.1620772
A,C,11.0025341
B,C,3.1231016
B,A,3.0494525
C,A,0.15564460000000002
A,B,1.8149572
C,B,0.1595126
A,C,7.1336808
B,C,3.1512672000000004
B,A,3.1496107
C,A,0.15788529999999998
A,B,1.7963203999999997
C,B,0.1581924
A,C,6.1740674
B,C,3.0514775
B,A,3.0362842999999997
C,A,0.1559921
A,B,1.8176223999999999
C,B,0.1552608
A,C,4.2903549000000005
B,C,3.1971772
B,A,3.1631439
C,A,0.1567983
A,B,1.8182636
C,B,0.1545375
A,C,5.5057245
B,C,3.1072577999999997
B,A,3.0332543
C,A,0.1555615
A,B,1.7946609
C,B,0.15269749999999999
A,C,6.1821380999999995
B,C,3.100584
B,A,3.103524
C,A,0.1566255
A,B,1.7744612000000002
C,B,0.1592823
A,C,3.8690121
B,C,3.0749074
B,A,3.1189244
C,A,0.1563089
A,B,1.7949341
C,B,0.1542868
A,C,4.6053849
B,C,5.7597862
B,A,3.1022042
C,A,0.1558363
A,B,1.771741
C,B,0.1604072
A,C,4.4940277
B,C,3.1135474
B,A,3.0796330000000003
C,A,0.15986370000000003
A,B,1.7959292
C,B,0.15437520000000002
A,C,4.7866549
B,C,5.3724734
B,A,3.1124958
C,A,0.1645368
A,B,1.8434435
C,B,0.1540223
A,C,12.8572715
B,C,3.0519908
B,A,3.0953788
C,A,0.1566803
A,B,1.7728143
C,B,0.1514938
A,C,10.599453
B,C,3.0425009
B,A,3.0471386000000003
C,A,0.1557469
A,B,1.7939433
C,B,0.15430970000000002
A,C,10.0595359
B,C,3.1758485
B,A,3.0840904
C,A,0.15563329999999997
A,B,1.7950571
C,B,0.1539043
A,C,7.3165040999999995
B,C,3.1160986
B,A,3.0862728
C,A,0.1557059
A,B,1.7698993000000003
C,B,0.1517101
A,C,4.2405992
B,C,3.8416096
B,A,3.0461370999999997
C,A,0.1531829
A,B,1.7704640999999999
C,B,0.155881
A,C,5.0571375
B,C,3.1401858
B,A,3.0993022
C,A,0.1559224
A,B,1.7812491999999998
C,B,0.1525931
A,C,4.3709099
B,C,3.1131216
B,A,3.2139442000000003
C,A,0.15620979999999998
A,B,1.8198897
C,B,0.151733
A,C,4.9182975
B,C,3.153852
B,A,3.0447043
C,A,0.1610533
A,B,1.7926855
C,B,0.1516735
A,C,3.9827
B,C,3.0306867000000004
B,A,3.0415982999999995
C,A,0.15547120000000003
A,B,1.7950878000000001
C,B,0.1522081
A,C,7.5534515
B,C,3.1112283
B,A,3.1266078999999998
C,A,0.1577855
A,B,1.7725076000000002
C,B,0.15780479999999997
A,C,7.422590400000001
B,C,3.0732057
B,A,3.0814107
C,A,0.1561
A,B,1.7713299
C,B,0.1580219
A,C,5.9206736
B,C,3.8143012
B,A,3.1076527
C,A,0.15778150000000002
A,B,1.796173
C,B,0.1576871
A,C,5.647293599999999
B,C,3.1567691000000004
B,A,3.112277
C,A,0.1578227
A,B,1.8221935
C,B,0.157231
A,C,3.8882339999999997
B,C,3.17358
B,A,3.0298877999999996
C,A,0.1556566
A,B,1.7720627
C,B,0.1529211
A,C,3.6006277
B,C,3.0361871
B,A,3.0283678
C,A,0.1531046
A,B,1.7735706000000002
C,B,0.1546125
A,C,3.4832443
B,C,3.1460868
B,A,3.1121821
C,A,0.1613995
A,B,1.7707743999999999
C,B,0.1576052
A,C,5.2105056
B,C,3.1182615
B,A,3.0353351
C,A,0.1559304
A,B,1.7741578000000002
C,B,0.164616
A,C,5.9495881
B,C,3.1435331
B,A,3.0328824
C,A,0.1554966
A,B,1.7712173999999998
C,B,0.1622349
A,C,4.6952058
B,C,3.2011506
B,A,3.1017119
C,A,0.1576375
A,B,1.7698048
C,B,0.15324129999999997
A,C,4.3257738
B,C,3.1923404
B,A,3.1424479
C,A,0.1557223
A,B,1.7887631
C,B,0.1589504
A,C,4.9734792
B,C,3.1434637999999997
B,A,3.0320113
C,A,0.15531689999999998
A,B,1.7704481
C,B,0.1571722
A,C,6.032589700000001
B,C,3.0380702
B,A,3.1087115
C,A,0.154885
A,B,1.8126687
C,B,0.1531749
A,C,12.8254354
B,C,3.1168636000000003
B,A,3.0411137000000004
C,A,0.1595181
A,B,1.7913561999999998
C,B,0.1524838
A,C,5.9799556
B,C,3.1422449
B,A,3.0237122
C,A,0.1525661
A,B,1.7958278000000003
C,B,0.1542696
A,C,5.9547431
B,C,3.2111737999999996
B,A,3.0996677000000004
C,A,0.1577805
A,B,1.8021669999999999
C,B,0.156471
A,C,5.1535905
B,C,3.2496427
B,A,3.1019376
C,A,0.155505
A,B,1.7705726
C,B,0.1571825
A,C,12.7278909
B,C,3.0550724999999996
B,A,3.0354392999999997
C,A,0.15191749999999998
A,B,1.8192183
C,B,0.1559056
A,C,19.6410421
B,C,3.225972
B,A,3.0861775
C,A,0.1557572
A,B,1.7934366999999998
C,B,0.1571825
A,C,6.9212317
B,C,3.1859935
B,A,3.0353092999999998
C,A,0.15539560000000002
A,B,1.7974416000000002
C,B,0.16627650000000002
A,C,9.4119179
B,C,3.1175414
B,A,3.1066835999999998
C,A,0.1549178
A,B,1.7689597
C,B,0.1594763
A,C,13.729574599999998
B,C,3.1138539
B,A,3.1581783
C,A,0.15576510000000002
A,B,1.7944898
C,B,0.1624152
A,C,12.41682
B,C,3.0381137000000003
B,A,3.0376184
C,A,0.1597499
A,B,1.8004456
C,B,0.15184360000000002
A,C,7.7058381
B,C,3.2224174999999997
B,A,3.1175922000000003
C,A,0.1526412
A,B,1.7976853
C,B,0.1576054
A,C,15.7675736
B,C,3.1152151000000003
B,A,3.0337088
C,A,0.1525224
A,B,1.8174441000000003
C,B,0.1578653
A,C,5.5859904
B,C,3.1094633999999997
B,A,3.1765254
C,A,0.1559816
A,B,1.7955385
C,B,0.1577213
A,C,4.518121400000001
B,C,3.1143417
B,A,3.0575836
C,A,0.15285539999999997
A,B,1.7947056000000001
C,B,0.1561968
A,C,4.3100348
B,C,3.9225175
B,A,3.0339509
C,A,0.1526372
A,B,1.7970882
C,B,0.1581975
A,C,4.274780000000001
B,C,3.0741391
B,A,3.0649874
C,A,0.1529935
A,B,1.7935717
C,B,0.1572128
A,C,4.11131
B,C,4.548478599999999
B,A,3.1738464
C,A,0.15892679999999998
A,B,1.7708367
C,B,0.1614566
A,C,3.6946202
B,C,3.1247594
B,A,3.1187042999999997
C,A,0.154485
A,B,1.8222441
C,B,0.1551754
A,C,3.7541832000000004
B,C,3.2021147
B,A,3.1257997
C,A,0.15473779999999998
A,B,1.8214883
C,B,0.1572203
A,C,3.7894961
B,C,3.1400575
B,A,3.1107218
C,A,0.1573797
A,B,1.7909237
C,B,0.15564270000000002
A,C,3.7475415
B,C,3.1185162
B,A,3.1148617
C,A,0.154923
A,B,1.7958396
C,B,0.1611435
A,C,3.6684342000000005
B,C,3.1542887000000004
B,A,3.0528025000000003
C,A,0.1523257
A,B,1.794925
C,B,0.1569432
A,C,3.6310644
B,C,3.1047129
B,A,3.0462845
C,A,0.1598349
A,B,1.798644
C,B,0.1547292
A,C,3.5643010999999998
B,C,3.1056132
B,A,3.1242908
C,A,0.15308670000000002
A,B,1.7711321
C,B,0.1559367
A,C,3.6227357
B,C,3.2194116
B,A,3.2246115
C,A,0.15759720000000002
A,B,1.8179816
C,B,0.15731520000000002
A,C,3.8072934
B,C,3.1162241
B,A,3.0422575000000003
C,A,0.1526431
A,B,1.7930571
C,B,0.1565632
A,C,3.5155524
B,C,3.074962
B,A,3.069403
C,A,0.1557922
A,B,1.7938717
C,B,0.1543358
A,C,4.2757933
B,C,3.2211439
B,A,3.0473738999999997
C,A,0.156585
A,B,1.7932987
C,B,0.1530059
A,C,6.4422078
B,C,3.2142681
B,A,3.097084
C,A,0.1556219
A,B,1.7722025000000001
C,B,0.15941789999999997
A,C,4.7132354
B,C,3.1489738999999997
B,A,3.1183157
C,A,0.1532608
A,B,1.7950292
C,B,0.15804920000000003
A,C,4.395771400000001
B,C,3.1486997
B,A,3.0220757999999996
C,A,0.1563981
A,B,1.7709918999999998
C,B,0.1544386
A,C,5.3300987
B,C,3.1724187
B,A,3.0423825
C,A,0.1557036
A,B,1.769341
C,B,0.155653
A,C,5.4978239
B,C,3.1287051
B,A,4.5877386
C,A,0.1579896
A,B,1.7727605
C,B,0.15372120000000003
A,C,4.681893799999999
B,C,3.1099427000000004
B,A,3.0295502
C,A,0.1558922
A,B,1.8181366
C,B,0.1538476
A,C,5.496889
B,C,3.0298307
B,A,3.0401187000000003
C,A,0.1602256
A,B,1.8106055
C,B,0.15189360000000002
A,C,6.1220517999999995
B,C,3.1116243999999997
B,A,3.1658148
C,A,0.1576386
A,B,1.7957395
C,B,0.154839
A,C,4.6975581
B,C,3.040187
B,A,3.0374752
C,A,0.1567171
A,B,1.769998
C,B,0.1558329
A,C,6.0994307
B,C,3.1556078
B,A,3.1512708
C,A,0.15743410000000002
A,B,1.8182526999999997
C,B,0.16172550000000002
A,C,6.0647774
B,C,3.2761453
B,A,3.1932386000000004
C,A,0.1616882
A,B,1.7709578999999998
C,B,0.1557456
A,C,4.7895046
B,C,3.1451507999999997
B,A,3.0464415
C,A,0.1592865
A,B,1.7940558000000002
C,B,0.1580188
A,C,3.7676871
B,C,3.2050002999999996
B,A,3.1776226000000003
C,A,0.15806789999999998
A,B,1.8113844
C,B,0.15573779999999998
A,C,5.0547739
B,C,3.0960744
B,A,3.1720525
C,A,0.1576835
A,B,1.7994999
C,B,0.1559138
A,C,10.1201244
B,C,3.0960248
B,A,3.0911718999999995
C,A,0.1563902
A,B,1.8253284
C,B,0.1558392
A,C,11.2965773
B,C,3.0377727
B,A,3.0402865
C,A,0.1562686
A,B,1.7753922999999998
C,B,0.15769339999999998
A,C,12.849559
B,C,3.0648692000000004
B,A,3.0711414
C,A,0.1529551
A,B,1.7939385
C,B,0.1525753
A,C,8.2606083
B,C,3.0456708
B,A,3.2166217
C,A,0.15758
A,B,1.7987453999999998
C,B,0.1556683
A,C,5.4006393
B,C,3.1154363999999997
B,A,3.0744037
C,A,0.1526511
A,B,1.7731254
C,B,0.15594670000000002
A,C,4.5685028
B,C,3.1640054
B,A,3.1501433
C,A,0.1563845
A,B,1.7713333
C,B,0.15567089999999997
A,C,6.201451
B,C,3.166823
B,A,3.0401597000000002
C,A,0.1569961
A,B,1.8248723
C,B,0.1579293
A,C,10.463142
B,C,3.6724921999999998
B,A,3.1153607999999995
C,A,0.1577276
A,B,1.7725533
C,B,0.15458039999999998
A,C,4.2291017
B,C,3.1129755
B,A,3.1069202
C,A,0.1517993
A,B,1.7984171999999998
C,B,0.15796
A,C,4.6505877
B,C,3.0746859
B,A,3.1819836
C,A,0.1572019
A,B,1.7990261000000003
C,B,0.1534481
A,C,5.1439580000000005
B,C,3.1505381000000003
B,A,3.1055131
C,A,0.15390179999999998
A,B,1.7935106
C,B,0.15638110000000002
A,C,4.332809200000001
B,C,3.0438929
B,A,3.0406816
C,A,0.1590961
A,B,1.7941826
C,B,0.1535997
A,C,4.0319484
B,C,3.1124834
B,A,3.1057692
C,A,0.1537647
A,B,1.7703978999999999
C,B,0.1599886
A,C,5.3629652000000005
B,C,3.0856904
B,A,3.117491
C,A,0.1640665
A,B,1.7740599999999997
C,B,0.1530989
A,C,4.4181442
B,C,3.0303572999999995
B,A,3.1649126
C,A,0.1558447
A,B,1.7745118000000002
C,B,0.15713570000000002
A,C,4.0879028
B,C,3.103782
B,A,3.1133024
C,A,0.1576491
A,B,1.7951713
C,B,0.1537061
A,C,4.2693082
B,C,3.0971157000000002
B,A,3.0240952
C,A,0.155011
A,B,1.7697945
C,B,0.1547561
A,C,12.025449900000002
B,C,3.2876527
B,A,3.1348072
C,A,0.1538999
A,B,1.8022785
C,B,0.16123529999999997
A,C,11.9488051
B,C,3.10253
B,A,3.0304597999999996
C,A,0.15944160000000002
A,B,1.7967064999999998
C,B,0.1555336
A,C,13.5693364
B,C,3.0250719
B,A,3.0569865
C,A,0.1561
A,B,1.7716255
C,B,0.15332520000000002
A,C,5.0384638
B,C,3.1712411
B,A,3.1373594
C,A,0.1564166
A,B,1.7941971
C,B,0.1556406
A,C,6.068991400000001
B,C,3.1532435000000003
B,A,3.1044697999999995
C,A,0.1576858
A,B,1.8179405
C,B,0.1547441
A,C,12.778902800000001
B,C,3.0508562
B,A,3.1045854999999998
C,A,0.1578859
A,B,1.7962272
C,B,0.1546557
A,C,6.582749199999999
B,C,3.1138806
B,A,3.1116169
C,A,0.1548422
A,B,1.7947054
C,B,0.1613531
A,C,4.860713
B,C,3.1269108
B,A,3.0972060000000003
C,A,0.15753570000000003
A,B,1.773259
C,B,0.1544632
A,C,5.2471337
B,C,3.0291534
B,A,3.0466827000000003
C,A,0.1625895
A,B,1.7949679
C,B,0.1600644
A,C,4.6507903
B,C,3.0789391
B,A,3.0646357999999996
C,A,0.1531281
A,B,1.7727198
C,B,0.15478570000000003
A,C,4.0994133
B,C,3.2288171
B,A,3.1216244
C,A,0.1563685
A,B,1.7941556
C,B,0.1576316
A,C,4.514973400000001
B,C,3.1551629
B,A,3.1782372
C,A,0.1543349
A,B,1.8160622
C,B,0.153443
A,C,3.8421234
B,C,3.1139701
B,A,3.1047418999999996
C,A,0.15756989999999998
A,B,1.7718923999999998
C,B,0.1607045
A,C,3.8668980000000004
B,C,3.1149188
B,A,3.1098222
C,A,0.1575185
A,B,1.794334
C,B,0.16058570000000003
A,C,4.615845200000001
B,C,3.1499449
B,A,3.1752237
C,A,0.15483129999999998
A,B,1.8194941000000002
C,B,0.15709160000000003
A,C,4.5118497
B,C,3.1115417
B,A,3.0727762999999997
C,A,0.1557511
A,B,1.7713131000000002
C,B,0.1554607
A,C,4.1992008
B,C,3.1470091
B,A,3.0323008999999996
C,A,0.1645694
A,B,1.8095335
C,B,0.152553
A,C,4.1023523
B,C,3.101482
B,A,3.0465801
C,A,0.1558705
A,B,1.771779
C,B,0.15228870000000003
A,C,4.477322
B,C,3.1139829
B,A,3.1288447
C,A,0.15551379999999998
A,B,1.7729201
C,B,0.1545272
A,C,5.4021944
B,C,3.064177
B,A,4.2710764
C,A,0.1563629
A,B,1.7937289
C,B,0.1543807
A,C,6.3383935
B,C,3.2301151000000003
B,A,3.120831
C,A,0.1561716
A,B,1.8195456
C,B,0.15467060000000002
A,C,9.7747638
B,C,3.2086832999999997
B,A,3.1278336
C,A,0.1562959
A,B,1.7712617
C,B,0.1908546
A,C,9.9204273
B,C,3.1243412
B,A,3.1681503
C,A,0.15767420000000001
A,B,1.7939729
C,B,0.1526156
A,C,9.4681372
B,C,3.1204115000000003
B,A,3.0382214
C,A,0.1522723
A,B,1.7944977999999998
C,B,0.157108
A,C,5.094914900000001
B,C,3.1040693999999998
B,A,3.0391638
C,A,0.155467
A,B,1.7949691000000003
C,B,0.1544964
A,C,4.216644400000001
B,C,3.1641039
B,A,3.0344069
C,A,0.15263089999999999
A,B,1.7709591
C,B,0.15537079999999998
